"timestamp","type","user","method","url","ip","description"
"2025-05-26 11:49:31","PROXY","habib.mahfouz","GET","http://compromised-site.ru","IP:10.10.12.118","URL incluse dans liste grise"
"2025-05-26 11:50:43","PROXY","mahmoud.najjar","POST","http://external-storage.com/download/manual.pdf","IP:10.10.12.139","Réponse 403 reçue"
"2025-05-26 11:51:03","PROXY","nisreen.jamal","GET","http://internal-api.um6p.ma/v1","IP:10.10.12.106","Trafic inhabituel détecté"
"2025-05-26 11:52:05","PROXY","muhannad.almasri","POST","http://db-admin.um6p.ma/phpmyadmin","IP:10.10.12.125","Requête redondante sur même endpoint"
"2025-05-26 11:53:34","PROXY","asmaa.rahman","GET","http://um6p.backup.local/restore","IP:10.10.12.30","Page classée comme site de crypto-mining"
"2025-05-26 11:54:29","PROXY","mariyam.farid","POST","http://finance.um6p.ma/reports/q2","IP:10.10.12.53","Connexion vers URL inconnue"
"2025-05-26 11:55:31","PROXY","aya.zahra","GET","http://exfiltration.tor/data.zip","IP:10.10.12.11","Activité suspecte sur poste utilisateur"
"2025-05-26 11:56:15","PROXY","samah.fahmi","GET","https://docs.um6p.ma/security/guide.pdf","IP:10.10.12.143","Suspicion d'activité automatisée"
"2025-05-26 11:57:30","PROXY","raed.saleh","GET","http://user.um6p.ma/settings","IP:10.10.12.121","Signaux de compromission détectés"
"2025-05-26 11:58:41","PROXY","wahid.farhan","GET","https://secure-login.um6p.ma/verify","IP:10.10.12.105","Utilisation de port non standard détectée"
"2025-05-26 11:59:56","PROXY","mohsen.najjar","GET","http://unusual-traffic.com/redirect","IP:10.10.12.45","Requête HTTP non conforme"
"2025-05-26 12:00:16","PROXY","jamal.alfaraj","GET","https://api-gateway.um6p.ma/v2/access","IP:10.10.12.17","Connexion sécurisée"
"2025-05-26 12:01:03","PROXY","farouk.karim","POST","http://fakevpn.um6p.net/connect","IP:10.10.12.120","Connexion vers URL inconnue"
"2025-05-26 12:02:08","PROXY","muna.rashid","GET","http://server01.um6p.ma:443/dashboard","IP:10.10.12.130","Domaine non blacklisté - accès autorisé"
"2025-05-26 12:03:40","PROXY","hala.sharif","GET","http://cdn.um6p.ma/js/app.js","IP:10.10.12.27","Accès légitime"
"2025-05-26 12:04:57","PROXY","laila.badran","GET","http://10.0.0.1:8080/admin","IP:10.10.12.126","Upload de données détecté"
"2025-05-26 12:05:39","PROXY","mustafa.alraqi","POST","http://phishing-site.com/login","IP:10.10.12.41","Trafic inhabituel détecté"
"2025-05-26 12:06:13","PROXY","hala.karim","GET","http://10.0.1.45/api/info","IP:10.10.12.93","Utilisation de port non standard détectée"
"2025-05-26 12:07:23","PROXY","sara.abdelkarim","GET","http://legacy-portal.um6p.ma","IP:10.10.12.136","Connexion à une base de données non sécurisée"
"2025-05-26 12:08:40","PROXY","mahmoud.najjar","GET","http://fake-ad-login.com/portal","IP:10.10.12.139","Connexion autorisée, surveillance active"
"2025-05-26 12:09:23","PROXY","salwa.hamdi","POST","http://wiki.um6p.ma/howto/firewall","IP:10.10.12.68","Lien contenu dans email suspect"
"2025-05-26 12:10:08","PROXY","bilal.jaber","POST","http://proxy.um6p.ma/logs","IP:10.10.12.91","Blocage automatique activé"
"2025-05-26 12:11:02","PROXY","kalil.hakim","POST","http://phishing-expert.net/verify","IP:10.10.12.115","Requête HTTP non conforme"
"2025-05-26 12:12:26","PROXY","laila.mohsen","GET","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.33","Connexion réseau interrompue"
"2025-05-26 12:13:17","PROXY","sara.abdelkarim","GET","https://student.um6p.ma/submit","IP:10.10.12.136","Session expirée - nouvelle tentative détectée"
"2025-05-26 12:14:32","PROXY","ali.mostafa","POST","http://external-storage.com/download/manual.pdf","IP:10.10.12.8","Tentative de connexion brute force"
"2025-05-26 12:15:28","PROXY","reem.taleb","GET","https://secure.um6p.ma/bank/payroll","IP:10.10.12.124","Échec authentification AD"
"2025-05-26 12:16:29","PROXY","zaina.karim","POST","http://phish-zone.com/intranet","IP:10.10.12.132","Utilisation de proxy public détectée"
"2025-05-26 12:17:13","PROXY","nisreen.jamal","POST","http://10.10.12.45/update","IP:10.10.12.106","Requête suspecte vers CDN externe"
"2025-05-26 12:18:22","PROXY","jumana.ghazi","POST","https://docs.um6p.ma/security/guide.pdf","IP:10.10.12.104","Signature de malware détectée"
"2025-05-26 12:19:28","PROXY","farid.shaheen","POST","http://10.10.12.45/update","IP:10.10.12.24","Flux interrompu par politique FW"
"2025-05-26 12:20:00","PROXY","zainab.karim","POST","http://temp-mail.org/inbox","IP:10.10.12.21","URL incluse dans liste grise"
"2025-05-26 12:21:44","PROXY","omar.fahad","POST","http://internal-portal.um6p.ma/announcements","IP:10.10.12.6","Redirection vers site de phishing"
"2025-05-26 12:22:32","PROXY","ahmed.nafih","POST","http://um6p.edu.ma/docs/rules","IP:10.10.12.150","Tentative de spoofing réseau"
"2025-05-26 12:23:19","PROXY","ibraheem.shaar","GET","http://malicious-domain.ru/steal.php","IP:10.10.12.70","Connexion à une base de données non sécurisée"
"2025-05-26 12:24:27","PROXY","salwa.hamdi","GET","http://hackerbox.tor","IP:10.10.12.68","Domaine inconnu détecté"
"2025-05-26 12:25:18","PROXY","hamza.zaki","POST","http://10.0.1.45/api/info","IP:10.10.12.43","Échec de vérification d'identité"
"2025-05-26 12:26:07","PROXY","bilal.jaber","GET","http://malicious-domain.ru/steal.php","IP:10.10.12.91","Connexion suspecte détectée"
"2025-05-26 12:27:01","PROXY","hassan.amir","POST","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.14","Réplication d’attaque précédemment identifiée"
"2025-05-26 12:28:36","PROXY","mona.abdul","GET","https://profile.um6p.ma/edit","IP:10.10.12.71","Domaine non blacklisté - accès autorisé"
"2025-05-26 12:29:32","PROXY","omar.hakim","GET","http://compromised-site.ru","IP:10.10.12.28","Signature de malware détectée"
"2025-05-26 12:30:32","PROXY","manal.rashid","POST","https://monitoring.um6p.ma/grafana","IP:10.10.12.61","Authentification échouée, mot de passe invalide"
"2025-05-26 12:31:05","PROXY","laila.badran","POST","http://um6p.backup.local/restore","IP:10.10.12.126","Connexion VPN rejetée"
"2025-05-26 12:32:30","PROXY","siham.faraj","GET","http://auth.um6p.ma/2fa","IP:10.10.12.108","URL contenant chaîne suspecte"
"2025-05-26 12:33:50","PROXY","raed.saleh","POST","http://exfiltration.tor/data.zip","IP:10.10.12.121","Téléchargement autorisé depuis dépôt officiel"
"2025-05-26 12:34:37","PROXY","yara.khaled","GET","http://gitlab.um6p.ma/projectX/commit","IP:10.10.12.38","Contenu malveillant détecté par antivirus"
"2025-05-26 12:35:52","PROXY","najat.omar","POST","https://student.um6p.ma/submit","IP:10.10.12.42","Activité suspecte sur poste utilisateur"
"2025-05-26 12:36:43","PROXY","manar.halabi","GET","http://downloads.um6p.ma/drivers/gpu.exe","IP:10.10.12.100","Connexion suspecte détectée"
"2025-05-26 12:37:01","PROXY","manar.halabi","POST","https://assets.um6p.ma/js/core.min.js","IP:10.10.12.100","Protocole non sécurisé utilisé"
"2025-05-26 12:38:31","PROXY","youssef.khalil","GET","http://finance.um6p.ma/reports/q2","IP:10.10.12.4","Connexion à un serveur inconnu"
"2025-05-26 12:39:21","PROXY","amina.talal","GET","http://drive-by-download.org/index.html","IP:10.10.12.35","Signature de phishing connue détectée"
"2025-05-26 12:40:00","PROXY","nader.shams","POST","https://secure-login.um6p.ma/verify","IP:10.10.12.101","Domaine non blacklisté - accès autorisé"
"2025-05-26 12:41:20","PROXY","sara.farid","POST","http://blacklist-checker.net/um6p","IP:10.10.12.40","Proxy chain détecté"
"2025-05-26 12:42:15","PROXY","maysa.abdelrahman","POST","http://10.10.14.22:8081/admin/config","IP:10.10.12.149","Navigation vers site de partage interdit"
"2025-05-26 12:43:50","PROXY","younes.abdullah","GET","http://internal.dev.um6p.ma/debug","IP:10.10.12.144","Connexion validée via double authentification"
"2025-05-26 12:44:43","PROXY","rania.faraj","POST","http://wiki.um6p.ma/howto/firewall","IP:10.10.12.80","Requête HTTP avec header modifié"
"2025-05-26 12:45:10","PROXY","laila.mohsen","POST","http://mail.um6p.ma/webmail","IP:10.10.12.33","Redirection vers site de phishing"
"2025-05-26 12:46:04","PROXY","samar.ridha","POST","http://ceo-fake.company.org","IP:10.10.12.152","Trafic inhabituel détecté"
"2025-05-26 12:47:26","PROXY","fatima.alami","GET","http://db-admin.um6p.ma/phpmyadmin","IP:10.10.12.3","Requête sortante bloquée"
"2025-05-26 12:48:35","PROXY","zaki.bahaa","POST","https://api.um6p.ma/data/submit","IP:10.10.12.49","Bloqué, domaine inconnu"
"2025-05-26 12:49:02","PROXY","samir.alhassan","POST","http://dropbox.fake-um6p.com/share","IP:10.10.12.29","Page classée comme site de crypto-mining"
"2025-05-26 12:50:22","PROXY","laila.badran","POST","https://hr.um6p.ma/leave/request","IP:10.10.12.126","Connexion autorisée par règle spéciale FW"
"2025-05-26 12:51:07","PROXY","zubair.abdulqadir","POST","http://finance.um6p.ma/reports/q2","IP:10.10.12.111","Analyse antivirus déclenchée"
"2025-05-26 12:52:17","PROXY","hafsa.mansur","GET","http://ransomserver.tor/payload","IP:10.10.12.128","Scan de port détecté"
"2025-05-26 12:53:21","PROXY","sami.jaber","GET","http://server01.um6p.ma:443/dashboard","IP:10.10.12.65","Tentative de contournement du proxy"
"2025-05-26 12:54:00","PROXY","saif.alqahtani","GET","http://auth.um6p.ma/2fa","IP:10.10.12.19","Domaine récemment enregistré"
"2025-05-26 12:55:11","PROXY","joud.nasser","GET","http://intranet.um6p.ma/home","IP:10.10.12.59","Accès légitime"
"2025-05-26 12:56:21","PROXY","farouk.karim","GET","http://auth.um6p.ma/2fa","IP:10.10.12.120","Exécution de script JS inconnu"
"2025-05-26 12:57:39","PROXY","bilal.abdelaziz","GET","http://admanager.um6p.ma/permissions","IP:10.10.12.34","Protocole non sécurisé utilisé"
"2025-05-26 12:58:38","PROXY","nashit.alhadi","GET","http://downloads.um6p.ma/drivers/gpu.exe","IP:10.10.12.141","URL encode suspect détecté"
"2025-05-26 12:59:01","PROXY","jihad.abed","POST","http://192.168.100.5/api/v1/token","IP:10.10.12.67","Protocole non sécurisé utilisé"
"2025-05-26 13:00:36","PROXY","dina.rashid","GET","https://api.um6p.ma/data/submit","IP:10.10.12.84","Accès administratif réussi"
"2025-05-26 13:01:45","PROXY","zaina.karim","GET","http://ransomserver.tor/payload","IP:10.10.12.132","Domaine inconnu détecté"
"2025-05-26 13:02:01","PROXY","laila.mohsen","POST","https://redirect.um6p.ma/page","IP:10.10.12.33","Lien contenu dans email suspect"
"2025-05-26 13:03:02","PROXY","jihad.abed","POST","http://login.um6p.ma/login.php","IP:10.10.12.67","Requête GET excessive"
"2025-05-26 13:04:14","PROXY","ibrahim.hamed","GET","http://social-engineering.org/um6p_login","IP:10.10.12.16","Signaux de compromission détectés"
"2025-05-26 13:05:41","PROXY","hamza.zaki","GET","http://dl.um6p.ma/iso/latest","IP:10.10.12.43","Connexion bloquée - comportement anormal"
"2025-05-26 13:06:20","PROXY","jafar.mohamed","POST","http://10.10.0.22/printers/config","IP:10.10.12.94","Accès autorisé - utilisateur validé"
"2025-05-26 13:07:35","PROXY","rashid.nour","GET","https://api-gateway.um6p.ma/v2/access","IP:10.10.12.109","Accès légitime"
"2025-05-26 13:08:36","PROXY","muna.bakr","GET","http://ransomserver.tor/payload","IP:10.10.12.23","Connexion vers URL inconnue"
"2025-05-26 13:09:41","PROXY","hada.mohamed","POST","https://webmail.um6p.ma/login","IP:10.10.12.88","Utilisateur désactivé a tenté de se connecter"
"2025-05-26 13:10:02","PROXY","mariyam.farid","POST","http://login.um6p.ma/login.php","IP:10.10.12.53","URL contenant chaîne suspecte"
"2025-05-26 13:11:24","PROXY","shimaa.hassan","POST","http://vpn.um6p.ma/logout","IP:10.10.12.52","Redirection vers site de phishing"
"2025-05-26 13:12:15","PROXY","ahmed.bakr","POST","http://malware-download.com/file.exe","IP:10.10.12.55","Connexion à une base de données non sécurisée"
"2025-05-26 13:13:42","PROXY","layla.abdullah","POST","http://fw-log.um6p.ma/download","IP:10.10.12.5","Session suspecte identifiée"
"2025-05-26 13:14:06","PROXY","lina.hadi","POST","https://um6p.ma/resources/css/style.css","IP:10.10.12.134","Connexion sans User-Agent détectée"
"2025-05-26 13:15:06","PROXY","mohanna.hadi","POST","http://10.10.10.10:9000/devops","IP:10.10.12.66","Connexion suspecte détectée"
"2025-05-26 13:16:28","PROXY","zayd.abdelrahim","POST","http://backdoor.um6p.fake/path","IP:10.10.12.82","Tentative de connexion brute force"
"2025-05-26 13:17:31","PROXY","samir.alhassan","POST","http://10.0.1.45/api/info","IP:10.10.12.29","Upload de données détecté"
"2025-05-26 13:18:14","PROXY","nour.elmasri","GET","https://api.um6p.ma/data/submit","IP:10.10.12.57","Proxy chain détecté"
"2025-05-26 13:19:56","PROXY","dania.kassem","GET","http://um6p.lan/security/patch","IP:10.10.12.119","Requête HTTP non conforme"
"2025-05-26 13:20:11","PROXY","jafar.mohamed","GET","https://downloadcenter.um6p.ma/tools","IP:10.10.12.94","Trafic de type bot détecté"
"2025-05-26 13:21:35","PROXY","habib.mahfouz","POST","http://phish-zone.com/intranet","IP:10.10.12.118","Connexion vers API externe non reconnue"
"2025-05-26 13:22:17","PROXY","reem.taleb","POST","http://um6p.edu.ma/docs/rules","IP:10.10.12.124","Contenu malveillant détecté par antivirus"
"2025-05-26 13:23:44","PROXY","zain.ghazal","POST","http://unusual-traffic.com/redirect","IP:10.10.12.97","Accès autorisé - utilisateur validé"
"2025-05-26 13:24:13","PROXY","rami.salim","POST","https://assets.um6p.ma/js/core.min.js","IP:10.10.12.36","Utilisation de proxy public détectée"
"2025-05-26 13:25:31","PROXY","yasmin.abdulrahman","GET","http://phishing-expert.net/verify","IP:10.10.12.78","Connexion à un serveur inconnu"
"2025-05-26 13:26:06","PROXY","mohamed.hassan","GET","http://mail.um6p.ma/webmail","IP:10.10.12.2","Domaine inconnu détecté"
"2025-05-26 13:27:49","PROXY","yasir.khalaf","GET","http://external-storage.com/download/manual.pdf","IP:10.10.12.151","Proxy chain détecté"
"2025-05-26 13:28:39","PROXY","samah.fahmi","GET","http://notepad.download.com/plugin.exe","IP:10.10.12.143","Navigateur en mode incognito détecté"
"2025-05-26 13:29:04","PROXY","samir.shaheen","GET","http://fw-log.um6p.ma/download","IP:10.10.12.83","Connexion manuelle confirmée"
"2025-05-26 13:30:00","PROXY","nour.elmasri","POST","http://mail.um6p.ma/webmail","IP:10.10.12.57","Lien accédé plusieurs fois en quelques secondes"
"2025-05-26 13:31:21","PROXY","hala.sharif","GET","https://student.um6p.ma/submit","IP:10.10.12.27","Connexion autorisée par règle spéciale FW"
"2025-05-26 13:32:11","PROXY","muna.bakr","GET","http://exfiltration.tor/data.zip","IP:10.10.12.23","Requête POST vers site non autorisé"
"2025-05-26 13:33:03","PROXY","sara.abdelkarim","GET","http://10.0.1.45/api/info","IP:10.10.12.136","Connexion à un serveur inconnu"
"2025-05-26 13:34:46","PROXY","rania.faraj","GET","http://ad.um6p.ma/sync","IP:10.10.12.80","Requête HTTP avec header modifié"
"2025-05-26 13:35:53","PROXY","farid.shaheen","GET","http://data-internal.um6p.ma/secure/","IP:10.10.12.24","Signaux de compromission détectés"
"2025-05-26 13:36:29","PROXY","yasmeen.salim","GET","http://finance.um6p.ma/reports/q2","IP:10.10.12.110","Accès légitime"
"2025-05-26 13:37:25","PROXY","ahmed.bakr","POST","http://temp-mail.org/inbox","IP:10.10.12.55","Connexion vers API externe non reconnue"
"2025-05-26 13:38:24","PROXY","hala.sharif","GET","http://spoofed-mail.com/open","IP:10.10.12.27","Connexion sans User-Agent détectée"
"2025-05-26 13:39:16","PROXY","jamal.alfaraj","POST","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.17","Accès administratif réussi"
"2025-05-26 13:40:45","PROXY","hibah.yusuf","GET","http://drive.um6p.ma/private/","IP:10.10.12.138","Signaux de compromission détectés"
"2025-05-26 13:41:09","PROXY","salma.hamdan","GET","http://10.10.12.45/update","IP:10.10.12.9","Flux interrompu par politique FW"
"2025-05-26 13:42:08","PROXY","samah.abdelfattah","POST","http://external-storage.com/download/manual.pdf","IP:10.10.12.54","Exécution de script JS inconnu"
"2025-05-26 13:43:00","PROXY","nour.elmasri","POST","http://data-internal.um6p.ma/secure/","IP:10.10.12.57","Signature de phishing connue détectée"
"2025-05-26 13:44:37","PROXY","firas.abbas","GET","http://um6p.ma/it/helpdesk","IP:10.10.12.131","Connexion manuelle confirmée"
"2025-05-26 13:45:08","PROXY","rania.faraj","GET","https://um6p.ma/resources/css/style.css","IP:10.10.12.80","Connexion vers URL inconnue"
"2025-05-26 13:46:29","PROXY","ahmed.alhaj","POST","http://dropbox.fake-um6p.com/share","IP:10.10.12.79","Utilisation de proxy public détectée"
"2025-05-26 13:47:45","PROXY","yasmeen.salim","GET","https://cloud.um6p.ma/storage/folder1","IP:10.10.12.110","Authentification échouée, mot de passe invalide"
"2025-05-26 13:48:19","PROXY","raihan.abdul","POST","http://portal.um6p.ma/grades","IP:10.10.12.102","Proxy chain détecté"
"2025-05-26 13:49:50","PROXY","ahmed.nafih","GET","https://training.um6p.ma/videos/lecture1","IP:10.10.12.150","Requête HTTP bloquée"
"2025-05-26 13:50:40","PROXY","raihan.abdul","GET","https://cloud.um6p.ma/storage/folder1","IP:10.10.12.102","Navigation vers site de partage interdit"
"2025-05-26 13:51:01","PROXY","ibrahim.hamed","GET","http://10.0.0.1:8080/admin","IP:10.10.12.16","Tentative de bypass sécurité AD"
"2025-05-26 13:52:10","PROXY","reem.ali","POST","http://ext-malicious.net/redir","IP:10.10.12.46","Lien suspect partagé via messagerie interne"
"2025-05-26 13:53:04","PROXY","amina.talal","GET","https://api-gateway.um6p.ma/v2/access","IP:10.10.12.35","Requête sortante bloquée"
"2025-05-26 13:54:31","PROXY","zohair.salim","GET","http://dropbox.fake-um6p.com/share","IP:10.10.12.156","Trafic redirigé vers honeypot"
"2025-05-26 13:55:15","PROXY","ali.mostafa","GET","https://vpn-access.um6p.ma/token","IP:10.10.12.8","Connexion rapide et répétée au même endpoint"
"2025-05-26 13:56:32","PROXY","salma.hamdan","POST","http://finance.um6p.ma/reports/q2","IP:10.10.12.9","Trafic normal"
"2025-05-26 13:57:55","PROXY","yasir.abdullah","POST","http://malicious-domain.ru/steal.php","IP:10.10.12.92","Connexion à un serveur inconnu"
"2025-05-26 13:58:13","PROXY","ahmed.bakr","GET","http://um6p.backup.local/restore","IP:10.10.12.55","Tentative d'accès externe non autorisé"
"2025-05-26 13:59:52","PROXY","salwa.hamdi","GET","https://student.um6p.ma/courses","IP:10.10.12.68","Accès refusé - domaine blacklisté"
"2025-05-26 14:00:43","PROXY","tamer.karim","POST","http://dl.um6p.ma/iso/latest","IP:10.10.12.87","URL encode suspect détecté"
"2025-05-26 14:01:48","PROXY","hibah.yusuf","GET","http://social-engineering.org/um6p_login","IP:10.10.12.138","Accès autorisé - utilisateur validé"
"2025-05-26 14:02:13","PROXY","rania.faraj","GET","http://internal-portal.um6p.ma/announcements","IP:10.10.12.80","URL contenant chaîne suspecte"
"2025-05-26 14:03:02","PROXY","hala.sharif","POST","http://smtp.um6p.ma/outbound","IP:10.10.12.27","Connexion sécurisée"
"2025-05-26 14:04:27","PROXY","bilal.abdelaziz","GET","http://phishing-site.com/login","IP:10.10.12.34","Trafic normal"
"2025-05-26 14:05:06","PROXY","reem.jabari","POST","http://mail.um6p.ma/webmail","IP:10.10.12.15","Connexion bloquée - comportement anormal"
"2025-05-26 14:06:08","PROXY","samir.shaheen","GET","https://cloud.um6p.ma/storage/folder1","IP:10.10.12.83","Connexion simultanée depuis plusieurs pays"
"2025-05-26 14:07:40","PROXY","ghassan.sharif","POST","http://internal.dev.um6p.ma/debug","IP:10.10.12.77","Utilisateur bloqué par politique réseau"
"2025-05-26 14:08:46","PROXY","muna.rashid","GET","https://api.um6p.ma/data/submit","IP:10.10.12.130","Blocage automatique activé"
"2025-05-26 14:09:28","PROXY","amin.ghanim","POST","https://downloadcenter.um6p.ma/tools","IP:10.10.12.107","Tentative de bypass sécurité AD"
"2025-05-26 14:10:16","PROXY","sami.jaber","POST","https://library.um6p.ma/journals/latest","IP:10.10.12.65","URL encode suspect détecté"
"2025-05-26 14:11:41","PROXY","rina.sharif","GET","http://updates.um6p.ma/windows/patch1","IP:10.10.12.154","Requête HTTP avec header modifié"
"2025-05-26 14:12:40","PROXY","yara.khaled","GET","http://proxy.um6p.ma/logs","IP:10.10.12.38","Connexion VPN rejetée"
"2025-05-26 14:13:06","PROXY","thamer.najjar","GET","https://profile.um6p.ma/edit","IP:10.10.12.72","Fichier téléchargé analysé, pas de menace"
"2025-05-26 14:14:02","PROXY","zainab.karim","POST","http://compromised-site.ru","IP:10.10.12.21","Utilisateur bloqué par politique réseau"
"2025-05-26 14:15:36","PROXY","khalil.abdullah","POST","https://student.um6p.ma/courses","IP:10.10.12.51","Tentative de spoofing réseau"
"2025-05-26 14:16:57","PROXY","rania.faraj","GET","http://ad.um6p.ma/sync","IP:10.10.12.80","Connexion manuelle confirmée"
"2025-05-26 14:17:21","PROXY","bilal.mansour","GET","http://admanager.um6p.ma/permissions","IP:10.10.12.123","Exfiltration de données possible"
"2025-05-26 14:18:02","PROXY","tarik.makki","POST","http://phishing-site.com/login","IP:10.10.12.113","Tentative de spoofing réseau"
"2025-05-26 14:19:33","PROXY","noura.abdul","GET","http://ext-malicious.net/redir","IP:10.10.12.147","Requête HTTP avec header modifié"
"2025-05-26 14:20:58","PROXY","fatima.alami","POST","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.3","Utilisateur bloqué par politique réseau"
"2025-05-26 14:21:16","PROXY","rasha.younis","POST","https://hr.um6p.ma/leave/request","IP:10.10.12.96","Contenu malveillant détecté par antivirus"
"2025-05-26 14:22:14","PROXY","hala.karim","POST","https://webmail.um6p.ma/login","IP:10.10.12.93","Connexion via VPN interne"
"2025-05-26 14:23:49","PROXY","laila.mohsen","GET","http://um6p.edu.ma/docs/rules","IP:10.10.12.33","Session expirée - nouvelle tentative détectée"
"2025-05-26 14:24:55","PROXY","salim.hadi","GET","http://um6p.ma/it/helpdesk","IP:10.10.12.47","Domaine inconnu détecté"
"2025-05-26 14:25:11","PROXY","hibah.yusuf","POST","http://gitlab.um6p.ma/projectX/commit","IP:10.10.12.138","Tentative de transfert de données sensibles"
"2025-05-26 14:26:51","PROXY","adil.najjar","GET","http://phish-zone.com/intranet","IP:10.10.12.22","Connexion via VPN interne"
"2025-05-26 14:27:09","PROXY","ahmed.alhaj","POST","http://login.um6p.ma/login.php","IP:10.10.12.79","Requête sortante bloquée"
"2025-05-26 14:28:39","PROXY","wael.abdulrahim","GET","http://ext-malicious.net/redir","IP:10.10.12.74","Navigateur en mode incognito détecté"
"2025-05-26 14:29:22","PROXY","lamia.bader","POST","http://intranet.um6p.ma/home","IP:10.10.12.75","Connexion depuis IP Tor"
"2025-05-26 14:30:44","PROXY","salwa.hamdi","POST","http://phishing-expert.net/verify","IP:10.10.12.68","Scan de port détecté"
"2025-05-26 14:31:32","PROXY","laila.mohsen","GET","https://student.um6p.ma/submit","IP:10.10.12.33","Téléversement interdit détecté"
"2025-05-26 14:32:41","PROXY","marwan.alhaj","GET","https://webmail.um6p.ma/login","IP:10.10.12.155","Bloqué, domaine inconnu"
"2025-05-26 14:33:56","PROXY","ali.mostafa","GET","http://malware-download.com/file.exe","IP:10.10.12.8","Connexion autorisée, surveillance active"
"2025-05-26 14:34:08","PROXY","rasha.younis","POST","http://cache.um6p.ma/images/logo.png","IP:10.10.12.96","Redirection vers site de phishing"
"2025-05-26 14:35:24","PROXY","amin.ghanim","POST","http://malicious-scripts.net/mal.js","IP:10.10.12.107","Requête HTTP avec header modifié"
"2025-05-26 14:36:52","PROXY","omar.hakim","POST","http://lab.um6p.ma/experiments","IP:10.10.12.28","Tentative de phishing détectée"
