"timestamp","type","user","method","url","ip","description"
"2025-05-26 14:37:47","PROXY","asmaa.rahman","POST","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.30","Fichier exécutable détecté"
"2025-05-26 14:38:07","PROXY","basil.salama","GET","http://portal.um6p.ma/grades","IP:10.10.12.133","Bloqué, domaine inconnu"
"2025-05-26 14:39:00","PROXY","tarik.makki","GET","http://data-internal.um6p.ma/secure/","IP:10.10.12.113","Connexion à un serveur inconnu"
"2025-05-26 14:40:46","PROXY","sara.farid","POST","http://192.168.100.5/api/v1/token","IP:10.10.12.40","Navigateur en mode incognito détecté"
"2025-05-26 14:41:59","PROXY","rina.sharif","POST","https://webex.um6p.ma/room123","IP:10.10.12.154","Signaux de compromission détectés"
"2025-05-26 14:42:05","PROXY","dalia.abdulaziz","GET","http://fake-um6p-login.org/confirm","IP:10.10.12.48","Téléchargement autorisé depuis dépôt officiel"
"2025-05-26 14:43:35","PROXY","firas.abbas","POST","http://notepad.download.com/plugin.exe","IP:10.10.12.131","Requête vers domaine anonyme"
"2025-05-26 14:44:14","PROXY","rima.bashir","GET","http://um6p-ma-reporting.internal.net","IP:10.10.12.142","Lien contenu dans email suspect"
"2025-05-26 14:45:57","PROXY","khaled.rafat","GET","http://malicious-domain.ru/steal.php","IP:10.10.12.129","Lien suspect partagé via messagerie interne"
"2025-05-26 14:46:25","PROXY","youssef.khalil","POST","http://malicious-scripts.net/mal.js","IP:10.10.12.4","Lien accédé plusieurs fois en quelques secondes"
"2025-05-26 14:47:29","PROXY","marwan.alhaj","GET","http://10.10.0.22/printers/config","IP:10.10.12.155","Connexion depuis IP Tor"
"2025-05-26 14:48:43","PROXY","layla.abdullah","GET","http://user.um6p.ma/settings","IP:10.10.12.5","Réplication d’attaque précédemment identifiée"
"2025-05-26 14:49:02","PROXY","khaled.nasser","GET","http://portal.um6p.ma/grades","IP:10.10.12.10","Échec de vérification d'identité"
"2025-05-26 14:50:39","PROXY","layla.abdullah","GET","http://data-internal.um6p.ma/secure/","IP:10.10.12.5","URL classée dans catégorie interdite"
"2025-05-26 14:51:28","PROXY","adil.najjar","POST","http://vpn-service.um6p.ma/login","IP:10.10.12.22","Connexion bloquée - comportement anormal"
"2025-05-26 14:52:43","PROXY","samir.alhassan","POST","https://webmail.um6p.ma/login","IP:10.10.12.29","Demande de ressource interne depuis IP externe"
"2025-05-26 14:53:21","PROXY","younes.abdullah","GET","http://server01.um6p.ma:443/dashboard","IP:10.10.12.144","Navigation vers site de partage interdit"
"2025-05-26 14:54:18","PROXY","bilal.mansour","GET","http://drive-by-download.org/index.html","IP:10.10.12.123","Utilisateur désactivé a tenté de se connecter"
"2025-05-26 14:55:51","PROXY","zaki.bahaa","GET","http://ext-malicious.net/redir","IP:10.10.12.49","Lien suspect partagé via messagerie interne"
"2025-05-26 14:56:12","PROXY","samah.abdelfattah","GET","https://vpn.um6p.ma/portal","IP:10.10.12.54","Contenu malveillant détecté par antivirus"
"2025-05-26 14:57:26","PROXY","nader.shams","POST","http://compromised-site.ru","IP:10.10.12.101","Navigateur en mode incognito détecté"
"2025-05-26 14:58:46","PROXY","reem.jabari","POST","http://internal-api.um6p.ma/v1","IP:10.10.12.15","Requête HTTP bloquée"
"2025-05-26 14:59:48","PROXY","tariq.mansour","GET","http://phish-zone.com/intranet","IP:10.10.12.12","Requête vers domaine anonyme"
"2025-05-26 15:00:40","PROXY","firas.mohamed","GET","https://github.com/um6p/internship2025","IP:10.10.12.60","Connexion sécurisée"
"2025-05-26 15:01:46","PROXY","manar.halabi","POST","https://secure.um6p.ma/bank/payroll","IP:10.10.12.100","Connexion via VPN interne"
"2025-05-26 15:02:43","PROXY","mohanna.hadi","POST","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.66","Trafic redirigé vers honeypot"
"2025-05-26 15:03:33","PROXY","raihan.abdul","POST","http://10.10.0.22/printers/config","IP:10.10.12.102","URL incluse dans liste grise"
"2025-05-26 15:04:31","PROXY","hassan.amir","GET","http://10.10.14.22:8081/admin/config","IP:10.10.12.14","Requête HTTP bloquée"
"2025-05-26 15:05:32","PROXY","ibrahim.hamed","GET","http://server01.um6p.ma:443/dashboard","IP:10.10.12.16","Utilisateur désactivé a tenté de se connecter"
"2025-05-26 15:06:08","PROXY","raihan.abdul","GET","http://fw-log.um6p.ma/download","IP:10.10.12.102","Navigation anormale détectée"
"2025-05-26 15:07:59","PROXY","sawsan.mansour","POST","http://test.internal.lan/dashboard","IP:10.10.12.73","Connexion simultanée depuis plusieurs pays"
"2025-05-26 15:08:33","PROXY","zain.ghazal","POST","https://secure.um6p.ma/bank/payroll","IP:10.10.12.97","Utilisateur bloqué par politique réseau"
"2025-05-26 15:09:15","PROXY","maysa.abdelrahman","GET","https://assets.um6p.ma/js/core.min.js","IP:10.10.12.149","Tentative de transfert de données sensibles"
"2025-05-26 15:10:48","PROXY","noura.salem","POST","http://dropbox.fake-um6p.com/share","IP:10.10.12.7","Changement d'adresse IP détecté"
"2025-05-26 15:11:48","PROXY","maysa.abdelrahman","GET","http://exfiltration.tor/data.zip","IP:10.10.12.149","URL contenant chaîne suspecte"
"2025-05-26 15:12:24","PROXY","abdulrahman.karim","POST","http://cdn.um6p.ma/js/app.js","IP:10.10.12.58","Proxy chain détecté"
"2025-05-26 15:13:16","PROXY","bilal.jaber","POST","https://redirect.um6p.ma/page","IP:10.10.12.91","Navigation vers site de partage interdit"
"2025-05-26 15:14:53","PROXY","hafsa.mansur","GET","http://intranet.um6p.ma/home","IP:10.10.12.128","URL classée dans catégorie interdite"
"2025-05-26 15:15:48","PROXY","yasmeen.salim","POST","https://assets.um6p.ma/js/core.min.js","IP:10.10.12.110","Utilisation de proxy public détectée"
"2025-05-26 15:16:00","PROXY","jafar.mohamed","POST","https://hr.um6p.ma/leave/request","IP:10.10.12.94","Accès autorisé - utilisateur validé"
"2025-05-26 15:17:14","PROXY","nidaa.farouk","GET","https://monitoring.um6p.ma/grafana","IP:10.10.12.90","Échec de vérification d'identité"
"2025-05-26 15:18:50","PROXY","muhannad.almasri","GET","http://finance.um6p.ma/reports/q2","IP:10.10.12.125","Connexion à une base de données non sécurisée"
"2025-05-26 15:19:58","PROXY","nidaa.farouk","GET","http://backdoor.um6p.fake/path","IP:10.10.12.90","Connexion autorisée par règle spéciale FW"
"2025-05-26 15:20:20","PROXY","mustafa.alraqi","GET","https://webex.um6p.ma/room123","IP:10.10.12.41","Fichier téléchargé analysé, pas de menace"
"2025-05-26 15:21:28","PROXY","hala.karim","GET","http://internal-portal.um6p.ma/announcements","IP:10.10.12.93","Navigateur en mode incognito détecté"
"2025-05-26 15:22:20","PROXY","raed.saleh","GET","http://fw-log.um6p.ma/download","IP:10.10.12.121","Téléchargement de script bloqué"
"2025-05-26 15:23:18","PROXY","youssef.khalil","POST","http://malicious-scripts.net/mal.js","IP:10.10.12.4","Connexion multiple en courte durée"
"2025-05-26 15:24:25","PROXY","omar.salem","POST","http://admin.um6p.ma/tools/logs","IP:10.10.12.89","Accès autorisé - utilisateur validé"
"2025-05-26 15:25:59","PROXY","lina.abdulaziz","POST","http://dropbox.fake-um6p.com/share","IP:10.10.12.86","Accès autorisé - utilisateur validé"
"2025-05-26 15:26:02","PROXY","manal.rashid","GET","http://malicious-scripts.net/mal.js","IP:10.10.12.61","Requête HTTP non conforme"
"2025-05-26 15:27:52","PROXY","younes.abdullah","GET","https://profile.um6p.ma/edit","IP:10.10.12.144","Connexion à un serveur inconnu"
"2025-05-26 15:28:28","PROXY","karim.faraj","POST","http://data-internal.um6p.ma/secure/","IP:10.10.12.85","URL incluse dans liste grise"
"2025-05-26 15:29:04","PROXY","mohamed.hassan","GET","http://data.leak.org/um6p.db","IP:10.10.12.2","Suspicion d'activité automatisée"
"2025-05-26 15:30:20","PROXY","wahid.farhan","GET","https://library.um6p.ma/journals/latest","IP:10.10.12.105","Trafic inhabituel détecté"
"2025-05-26 15:31:57","PROXY","aya.zahra","POST","https://secure-login.um6p.ma/verify","IP:10.10.12.11","Connexion bloquée - comportement anormal"
"2025-05-26 15:32:40","PROXY","ahmed.alsayed","POST","https://docs.um6p.ma/security/guide.pdf","IP:10.10.12.1","Connexion rapide et répétée au même endpoint"
"2025-05-26 15:33:36","PROXY","maysa.abdelrahman","GET","https://assets.um6p.ma/js/core.min.js","IP:10.10.12.149","Utilisateur bloqué par politique réseau"
"2025-05-26 15:34:02","PROXY","salma.hamdan","POST","https://vpn-access.um6p.ma/token","IP:10.10.12.9","Flux interrompu par politique FW"
"2025-05-26 15:35:46","PROXY","wahid.farhan","POST","http://lab.um6p.ma/experiments","IP:10.10.12.105","Trafic normal"
"2025-05-26 15:36:32","PROXY","manar.halabi","GET","http://external-storage.com/download/manual.pdf","IP:10.10.12.100","Lien suspect partagé via messagerie interne"
"2025-05-26 15:37:53","PROXY","wahid.farhan","POST","http://10.10.12.99/cgi-bin/test.cgi","IP:10.10.12.105","Signature de malware détectée"
"2025-05-26 15:38:58","PROXY","maysa.abdelrahman","POST","http://drive.um6p.ma/private/","IP:10.10.12.149","Nom de domaine reconnu comme malveillant"
"2025-05-26 15:39:43","PROXY","jumana.ghazi","GET","http://drive.um6p.ma/private/","IP:10.10.12.104","Connexion autorisée par règle spéciale FW"
"2025-05-26 15:40:36","PROXY","bilal.jaber","GET","http://phishing-site.com/login","IP:10.10.12.91","Tentative d'accès au panneau d'administration"
"2025-05-26 15:41:56","PROXY","yara.khaled","POST","http://fakevpn.um6p.net/connect","IP:10.10.12.38","Blocage automatique activé"
"2025-05-26 15:42:00","PROXY","yara.khaled","GET","http://user.um6p.ma/settings","IP:10.10.12.38","Tentative de contournement du proxy"
"2025-05-26 15:43:08","PROXY","hamza.zaki","POST","http://admin.um6p.ma/tools/logs","IP:10.10.12.43","Échec accès, utilisateur inconnu"
"2025-05-26 15:44:01","PROXY","noor.jalal","GET","http://ext-malicious.net/redir","IP:10.10.12.20","Connexion manuelle confirmée"
"2025-05-26 15:45:07","PROXY","abdulrahman.karim","POST","http://intranet.um6p.ma/home","IP:10.10.12.58","Scan de port détecté"
"2025-05-26 15:46:48","PROXY","ahmed.alsayed","GET","http://smtp.um6p.ma/outbound","IP:10.10.12.1","Connexion rapide et répétée au même endpoint"
"2025-05-26 15:47:33","PROXY","layla.abdullah","POST","http://malicious-scripts.net/mal.js","IP:10.10.12.5","Tentative de contournement du proxy"
"2025-05-26 15:48:56","PROXY","samah.fahmi","POST","http://phishing-site.com/login","IP:10.10.12.143","Accès administratif réussi"
"2025-05-26 15:49:03","PROXY","samah.fahmi","POST","http://gitlab.um6p.ma/projectX/commit","IP:10.10.12.143","Connexion à une base de données non sécurisée"
"2025-05-26 15:50:47","PROXY","ahmed.nafih","POST","https://docs.um6p.ma/security/guide.pdf","IP:10.10.12.150","Connexion bloquée - comportement anormal"
"2025-05-26 15:51:12","PROXY","sara.farid","GET","http://user.um6p.ma/settings","IP:10.10.12.40","Bloqué par firewall"
"2025-05-26 15:52:12","PROXY","ahmed.nafih","GET","http://downloads.um6p.ma/drivers/gpu.exe","IP:10.10.12.150","Utilisateur désactivé a tenté de se connecter"
"2025-05-26 15:53:03","PROXY","nour.elmasri","GET","http://gitlab.um6p.ma/projectX/commit","IP:10.10.12.57","Tentative de connexion brute force"
"2025-05-26 15:54:28","PROXY","tarik.makki","GET","http://10.10.12.99/cgi-bin/test.cgi","IP:10.10.12.113","Signature de malware détectée"
"2025-05-26 15:55:41","PROXY","nader.alsalem","GET","http://drive.um6p.ma/private/","IP:10.10.12.76","Authentification échouée, mot de passe invalide"
"2025-05-26 15:56:30","PROXY","amin.ghanim","GET","https://meeting.um6p.ma/conference?id=9321","IP:10.10.12.107","Connexion manuelle confirmée"
"2025-05-26 15:57:14","PROXY","thamer.najjar","GET","http://um6p.edu.ma/docs/rules","IP:10.10.12.72","Utilisation de port non standard détectée"
"2025-05-26 15:58:27","PROXY","hibah.yusuf","POST","http://smtp.um6p.ma/outbound","IP:10.10.12.138","Connexion réseau interrompue"
"2025-05-26 15:59:51","PROXY","zaki.bahaa","GET","http://data.leak.org/um6p.db","IP:10.10.12.49","Suspicion d'activité automatisée"
"2025-05-26 16:00:07","PROXY","abdulrahman.karim","GET","http://phishing-site.com/login","IP:10.10.12.58","Domaine récemment enregistré"
"2025-05-26 16:01:07","PROXY","rana.azzam","POST","http://data.leak.org/um6p.db","IP:10.10.12.25","Lien contenu dans email suspect"
"2025-05-26 16:02:01","PROXY","fahd.saadi","GET","https://monitoring.um6p.ma/grafana","IP:10.10.12.50","Navigation anormale détectée"
"2025-05-26 16:03:08","PROXY","rashid.nour","POST","http://fw-log.um6p.ma/download","IP:10.10.12.109","URL encode suspect détecté"
"2025-05-26 16:04:49","PROXY","najwa.bassem","POST","http://notepad.download.com/plugin.exe","IP:10.10.12.44","Signaux de compromission détectés"
"2025-05-26 16:05:40","PROXY","zubair.abdulqadir","GET","https://webmail.um6p.ma/login","IP:10.10.12.111","Lien accédé plusieurs fois en quelques secondes"
"2025-05-26 16:06:51","PROXY","hala.sharif","POST","http://intranet.um6p.ma/home","IP:10.10.12.27","Fichier téléchargé analysé, pas de menace"
"2025-05-26 16:07:59","PROXY","raihan.abdul","GET","http://social-engineering.org/um6p_login","IP:10.10.12.102","Signaux de compromission détectés"
"2025-05-26 16:08:05","PROXY","hala.karim","GET","http://social-engineering.org/um6p_login","IP:10.10.12.93","Scan de port détecté"
"2025-05-26 16:09:25","PROXY","nabil.ayoub","GET","https://docs.um6p.ma/security/guide.pdf","IP:10.10.12.32","Utilisation de port non standard détectée"
"2025-05-26 16:10:48","PROXY","tarek.bahaa","POST","http://user.um6p.ma/settings","IP:10.10.12.135","Flux interrompu par politique FW"
"2025-05-26 16:11:39","PROXY","mohsen.najjar","GET","http://dropbox.fake-um6p.com/share","IP:10.10.12.45","Connexion VPN rejetée"
"2025-05-26 16:12:36","PROXY","manal.rashid","POST","http://internal-portal.um6p.ma/announcements","IP:10.10.12.61","Requête vers domaine anonyme"
"2025-05-26 16:13:08","PROXY","reem.ali","POST","http://unknown-site.com","IP:10.10.12.46","Signature de phishing connue détectée"
"2025-05-26 16:14:56","PROXY","khaled.rafat","GET","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.129","Requête vers domaine anonyme"
"2025-05-26 16:15:44","PROXY","basil.salama","POST","http://updates.um6p.ma/windows/patch1","IP:10.10.12.133","Requête suspecte vers CDN externe"
"2025-05-26 16:16:56","PROXY","jafar.mohamed","GET","https://training.um6p.ma/videos/lecture1","IP:10.10.12.94","Tentative de transfert de données sensibles"
"2025-05-26 16:17:22","PROXY","muna.rashid","POST","https://github.com/um6p/internship2025","IP:10.10.12.130","Téléchargement autorisé depuis dépôt officiel"
"2025-05-26 16:18:54","PROXY","rashid.nour","GET","http://um6p-docs-support.com/login","IP:10.10.12.109","URL encode suspect détecté"
"2025-05-26 16:19:04","PROXY","reem.jabari","POST","http://10.10.12.45/login.html","IP:10.10.12.15","Proxy chain détecté"
"2025-05-26 16:20:55","PROXY","habib.mahfouz","POST","https://profile.um6p.ma/edit","IP:10.10.12.118","Requête suspecte vers CDN externe"
"2025-05-26 16:21:49","PROXY","asmaa.rahman","GET","http://um6p.backup.local/restore","IP:10.10.12.30","Tentative de transfert de données sensibles"
"2025-05-26 16:22:03","PROXY","jihad.abed","GET","https://monitoring.um6p.ma/grafana","IP:10.10.12.67","Téléchargement de fichier malveillant bloqué"
"2025-05-26 16:23:01","PROXY","hala.karim","POST","http://downloads.um6p.ma/drivers/gpu.exe","IP:10.10.12.93","Contenu malveillant détecté par antivirus"
"2025-05-26 16:24:53","PROXY","yasmin.abdulrahman","POST","http://vpn-service.um6p.ma/login","IP:10.10.12.78","Échec de vérification d'identité"
"2025-05-26 16:25:14","PROXY","khalil.abdullah","POST","http://ceo-fake.company.org","IP:10.10.12.51","Tentative de phishing détectée"
"2025-05-26 16:26:44","PROXY","karim.faraj","POST","http://10.10.0.22/printers/config","IP:10.10.12.85","Requête HTTP bloquée"
"2025-05-26 16:27:21","PROXY","rashid.nour","POST","http://fw-log.um6p.ma/download","IP:10.10.12.109","Accès détecté en dehors des heures ouvrables"
"2025-05-26 16:28:20","PROXY","mona.abdul","GET","https://student.um6p.ma/submit","IP:10.10.12.71","Navigation anormale détectée"
"2025-05-26 16:29:37","PROXY","adil.azzam","GET","https://api.um6p.ma/data/submit","IP:10.10.12.127","Trafic de type bot détecté"
"2025-05-26 16:30:44","PROXY","hibah.yusuf","POST","http://ext-malicious.net/redir","IP:10.10.12.138","Requête HTTP non conforme"
"2025-05-26 16:31:11","PROXY","younes.abdullah","POST","http://portal.um6p.ma/grades","IP:10.10.12.144","Scan de port détecté"
"2025-05-26 16:32:06","PROXY","ali.mostafa","GET","http://um6p.edu.ma/docs/rules","IP:10.10.12.8","Téléchargement de script bloqué"
"2025-05-26 16:33:47","PROXY","jihad.abed","POST","http://temp-mail.org/inbox","IP:10.10.12.67","Trafic redirigé vers honeypot"
"2025-05-26 16:34:57","PROXY","yasir.khalaf","GET","http://intranet.um6p.ma/home","IP:10.10.12.151","Requête HTTP bloquée"
"2025-05-26 16:35:21","PROXY","jihad.abed","POST","http://malicious-domain.ru/steal.php","IP:10.10.12.67","Page accédée via lien mail"
"2025-05-26 16:36:54","PROXY","ibraheem.shaar","POST","http://proxy.um6p.ma/logs","IP:10.10.12.70","Requête GET excessive"
"2025-05-26 16:37:16","PROXY","nidaa.farouk","POST","http://10.10.10.10:9000/devops","IP:10.10.12.90","Connexion autorisée par règle spéciale FW"
"2025-05-26 16:38:30","PROXY","zaina.karim","GET","https://student.um6p.ma/courses","IP:10.10.12.132","Fichier exécutable détecté"
"2025-05-26 16:39:08","PROXY","reem.jabari","GET","http://um6p.backup.local/restore","IP:10.10.12.15","Tentative de transfert de données sensibles"
"2025-05-26 16:40:06","PROXY","nashit.alhadi","GET","http://um6p.lan/security/patch","IP:10.10.12.141","Nom de domaine reconnu comme malveillant"
"2025-05-26 16:41:09","PROXY","amin.ghanim","GET","http://social-engineering.org/um6p_login","IP:10.10.12.107","Connexion suspecte détectée"
"2025-05-26 16:42:16","PROXY","fahd.saadi","GET","https://profile.um6p.ma/edit","IP:10.10.12.50","Requête HTTP avec header modifié"
"2025-05-26 16:43:46","PROXY","mohamed.hassan","POST","http://um6p.ma/it/helpdesk","IP:10.10.12.2","Connexion vers URL inconnue"
"2025-05-26 16:44:20","PROXY","mahmoud.najjar","GET","https://hr.um6p.ma/leave/request","IP:10.10.12.139","Accès légitime"
"2025-05-26 16:45:26","PROXY","wahid.farhan","GET","http://ceo-fake.company.org","IP:10.10.12.105","Tentative d'accès externe non autorisé"
"2025-05-26 16:46:41","PROXY","ahmed.bakr","POST","http://dropbox.fake-um6p.com/share","IP:10.10.12.55","Protocole anormal utilisé pour POST"
"2025-05-26 16:47:48","PROXY","mustafa.alraqi","GET","http://backdoor.um6p.fake/path","IP:10.10.12.41","Navigateur non reconnu"
"2025-05-26 16:48:45","PROXY","sawsan.mansour","POST","http://gitlab.um6p.ma/projectX/commit","IP:10.10.12.73","Session expirée - nouvelle tentative détectée"
"2025-05-26 16:49:39","PROXY","sara.abdelkarim","GET","https://monitoring.um6p.ma/grafana","IP:10.10.12.136","Navigateur non reconnu"
"2025-05-26 16:50:12","PROXY","ahmed.alsayed","POST","https://github.com/um6p/internship2025","IP:10.10.12.1","Accès détecté en dehors des heures ouvrables"
"2025-05-26 16:51:42","PROXY","nawal.ibrahim","POST","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.116","Requête HTTP bloquée"
"2025-05-26 16:52:28","PROXY","adil.najjar","POST","http://internal.dev.um6p.ma/debug","IP:10.10.12.22","Exécution de script JS inconnu"
"2025-05-26 16:53:18","PROXY","mohamed.hassan","GET","http://phish-links.net/credentials","IP:10.10.12.2","Redirection vers site de phishing"
"2025-05-26 16:54:24","PROXY","jamal.alfaraj","POST","http://blacklist-checker.net/um6p","IP:10.10.12.17","Accès refusé - domaine blacklisté"
"2025-05-26 16:55:20","PROXY","kamilah.mohamed","POST","https://downloadcenter.um6p.ma/tools","IP:10.10.12.81","Demande de ressource interne depuis IP externe"
"2025-05-26 16:56:36","PROXY","samah.fahmi","GET","http://wiki.um6p.ma/howto/firewall","IP:10.10.12.143","Connexion bloquée - comportement anormal"
"2025-05-26 16:57:45","PROXY","samir.alhassan","GET","http://lab.um6p.ma/experiments","IP:10.10.12.29","Redirection vers site de phishing"
"2025-05-26 16:58:10","PROXY","zayd.abdelrahim","GET","http://helpdesk.um6p.ma/reset-password","IP:10.10.12.82","Requête POST vers site non autorisé"
"2025-05-26 16:59:06","PROXY","samir.alhassan","POST","http://drive-by-download.org/index.html","IP:10.10.12.29","Connexion réseau interrompue"
"2025-05-26 17:00:50","PROXY","sawsan.mansour","POST","http://iot.um6p.ma/devices/status","IP:10.10.12.73","Flux interrompu par politique FW"
"2025-05-26 17:01:23","PROXY","nour.elmasri","POST","http://dropbox.fake-um6p.com/share","IP:10.10.12.57","Téléchargement de fichier malveillant bloqué"
"2025-05-26 17:02:21","PROXY","hamza.karim","GET","http://malicious-domain.ru/steal.php","IP:10.10.12.153","Connexion depuis IP Tor"
"2025-05-26 17:03:49","PROXY","ahmed.nafih","GET","http://vpn-service.um6p.ma/login","IP:10.10.12.150","Lien suspect partagé via messagerie interne"
"2025-05-26 17:04:55","PROXY","nidaa.farouk","POST","http://unknown-site.com","IP:10.10.12.90","Requête HTTP avec header modifié"
"2025-05-26 17:05:15","PROXY","aya.zahra","GET","http://10.0.0.1:8080/admin","IP:10.10.12.11","Téléchargement autorisé depuis dépôt officiel"
"2025-05-26 17:06:12","PROXY","omar.fahad","POST","http://proxy.um6p.ma/logs","IP:10.10.12.6","Domaine récemment enregistré"
"2025-05-26 17:07:23","PROXY","dina.farouk","POST","http://phishing-site.com/login","IP:10.10.12.13","Tentative d'accès au panneau d'administration"
"2025-05-26 17:08:45","PROXY","zaina.karim","GET","http://vpn-service.um6p.ma/login","IP:10.10.12.132","URL contenue dans courriel suspect"
"2025-05-26 17:09:40","PROXY","hamza.karim","POST","http://downloads.um6p.ma/drivers/gpu.exe","IP:10.10.12.153","Trafic normal"
"2025-05-26 17:10:55","PROXY","younes.abdullah","GET","http://10.0.1.45/api/info","IP:10.10.12.144","Fichier exécutable détecté"
"2025-05-26 17:11:46","PROXY","nader.alsalem","GET","http://phishing-expert.net/verify","IP:10.10.12.76","Échec de vérification d'identité"
"2025-05-26 17:12:50","PROXY","nisreen.jamal","POST","http://10.10.0.22/printers/config","IP:10.10.12.106","Proxy chain détecté"
"2025-05-26 17:13:33","PROXY","nashit.alhadi","POST","http://updates.um6p.ma/windows/patch1","IP:10.10.12.141","Requête vers domaine anonyme"
"2025-05-26 17:14:32","PROXY","salwa.hamdi","GET","http://db-admin.um6p.ma/phpmyadmin","IP:10.10.12.68","Lien suspect partagé via messagerie interne"
"2025-05-26 17:15:57","PROXY","tariq.mansour","GET","https://webmail.um6p.ma/login","IP:10.10.12.12","Signature de phishing connue détectée"
"2025-05-26 17:16:48","PROXY","raed.saleh","POST","http://smtp.um6p.ma/outbound","IP:10.10.12.121","Contenu malveillant détecté par antivirus"
"2025-05-26 17:17:52","PROXY","kamilah.mohamed","GET","http://phish-links.net/credentials","IP:10.10.12.81","Échec accès, utilisateur inconnu"
"2025-05-26 17:18:12","PROXY","samir.alhassan","POST","https://docs.um6p.ma/security/guide.pdf","IP:10.10.12.29","Lien contenu dans email suspect"
"2025-05-26 17:19:08","PROXY","ibraheem.shaar","POST","http://10.0.1.45/api/info","IP:10.10.12.70","Lien accédé plusieurs fois en quelques secondes"
"2025-05-26 17:20:43","PROXY","kareem.jamal","POST","http://fakevpn.um6p.net/connect","IP:10.10.12.39","Fichier exécutable détecté"
"2025-05-26 17:21:44","PROXY","yasir.khalaf","POST","http://phishing-site.com/login","IP:10.10.12.151","Protocole anormal utilisé pour POST"
"2025-05-26 17:22:25","PROXY","youssef.khalil","POST","https://docs.um6p.ma/security/guide.pdf","IP:10.10.12.4","Tentative d'accès externe non autorisé"
